75	1.1.2000	LWT	16:24	BET	20:40	0
76	1.1.2000	MIA	16:31	LMM	19:54	0
77	1.1.2000	SDH	16:32	BUR	20:51	0
78	1.1.2000	LAS	16:36	PHX	17:05	0
79	1.1.2000	LNK	16:36	MZF	17:54	0
80	1.1.2000	LMM	16:38	ROC	20:41	0
81	1.1.2000	PHX	16:39	DET	19:51	0
82	1.1.2000	MLU	16:41	YGX	19:48	0
83	1.1.2000	LAS	16:56	MKL	19:42	0
84	1.1.2000	UII	17:07	MKE	20:38	0
85	1.1.2000	OWB	17:24	NZC	18:33	0
86	1.1.2000	MSN	17:34	LRM	21:31	0
87	1.1.2000	ROC	17:39	LNK	19:31	0
88	1.1.2000	YGX	17:40	MKE	19:31	0
89	1.1.2000	YGX	17:51	MLU	20:59	0
90	1.1.2000	MZF	18:00	LNK	19:18	0
91	1.1.2000	COD	18:12	YXS	19:53	0
92	1.1.2000	LRM	18:14	BOG	20:09	0
93	1.1.2000	FSM	18:17	FCA	20:50	0
94	1.1.2000	COD	18:17	YXS	19:58	0
95	1.1.2000	YXS	18:27	FCA	19:27	0
96	1.1.2000	MDT	18:48	GLH	20:31	0
97	1.1.2000	MZF	18:49	LAF	20:46	0
98	1.1.2000	FSM	18:54	SEA	22:02	0
99	1.1.2000	BUR	19:03	MIA	23:29	0
100	1.1.2000	BUR	19:05	SDH	23:24	0
101	1.1.2000	LWT	19:09	LAF	21:27	0
102	1.1.2000	SEA	19:27	SAN	21:27	0
103	1.1.2000	UII	19:50	BOG	22:03	0
104	1.1.2000	BOG	20:02	MIA	22:54	0
105	1.1.2000	VLN	20:04	OWB	0:20	1
106	1.1.2000	MDT	20:06	GLH	21:50	0
107	1.1.2000	BUR	20:17	MIA	0:42	1
108	1.1.2000	GUC	20:49	LWT	21:54	0
109	1.1.2000	LAF	20:58	LWT	23:16	0
110	1.1.2000	BOG	21:19	LRM	23:13	0
111	1.1.2000	IJX	21:31	MKL	22:05	0
112	1.1.2000	MKE	21:52	YGX	23:43	0
113	1.1.2000	JNA	21:58	UNI	2:15	1
114	1.1.2000	FCA	22:02	YXS	23:02	0
115	1.1.2000	SDH	22:15	MEM	0:54	1
116	1.1.2000	BUR	22:42	SDH	3:01	1
117	1.1.2000	PHX	22:46	DET	1:58	1
118	1.1.2000	YGX	22:48	MKE	0:39	1
119	1.1.2000	SDH	23:06	MEM	1:45	1
120	1.1.2000	GCM	23:08	LAF	1:58	1
121	1.1.2000	SDH	23:13	BUR	3:32	1
122	1.1.2000	BET	23:15	LWT	3:31	1
123	1.1.2000	FCA	23:20	FSM	1:54	1
124	1.1.2000	UNI	23:34	MLU	4:04	1
125	1.1.2000	LWT	23:37	LAF	1:54	1
126	1.1.2000	NZC	23:37	MEM	0:42	1
127	1.1.2000	IJX	23:44	OWB	0:09	1
128	1.1.2000	UII	23:44	BOG	1:57	1
129	1.1.2000	MKL	23:48	IJX	0:22	1
130	2.1.2000	SDH	0:05	MEM	2:44	0
131	2.1.2000	LRM	0:16	MSN	4:12	0
132	2.1.2000	SDH	0:22	NZC	2:33	0
133	2.1.2000	LWT	0:25	BET	4:42	0
134	2.1.2000	LAF	0:34	MZF	2:31	0
135	2.1.2000	COD	0:36	ROC	3:33	0
136	2.1.2000	LAS	0:45	PHX	1:14	0
137	2.1.2000	YXS	0:50	FCA	1:50	0
138	2.1.2000	MKL	0:55	FSM	1:29	0
139	2.1.2000	LAF	0:58	GCM	3:48	0
140	2.1.2000	BET	1:18	LWT	5:35	0
141	2.1.2000	MDT	1:39	MKE	2:47	0
142	2.1.2000	MIA	1:42	LMM	5:05	0
143	2.1.2000	MEM	1:42	MDT	3:14	0
144	2.1.2000	MKL	1:52	IJX	2:26	0
145	2.1.2000	ORF	1:52	PHX	5:42	0
146	2.1.2000	MSN	1:57	BUR	5:07	0
147	2.1.2000	MIA	1:59	BUR	6:24	0
148	2.1.2000	LNK	2:00	GUC	3:03	0
149	2.1.2000	LNK	2:10	GUC	3:14	0
150	2.1.2000	MKE	2:11	MDT	3:19	0
151	2.1.2000	YGX	2:11	MKE	4:02	0
152	2.1.2000	MKL	2:33	FSM	3:08	0
153	2.1.2000	MEM	2:38	NZC	3:44	0
154	2.1.2000	LAS	2:42	PHX	3:11	0
155	2.1.2000	LWT	3:12	BET	7:29	0
156	2.1.2000	IJX	3:15	MKL	3:48	0
157	2.1.2000	LAS	3:18	BFL	3:43	0
158	2.1.2000	PHX	3:20	LAS	3:49	0
159	2.1.2000	FSM	3:24	FCA	5:57	0
160	2.1.2000	SEA	3:29	SAN	5:28	0
161	2.1.2000	SAN	3:32	SEA	5:31	0
162	2.1.2000	LRM	10:30	BOG	12:25	0
163	2.1.2000	LRM	10:48	UNI	12:01	0
164	2.1.2000	UNI	10:54	MLU	15:23	0
165	2.1.2000	BOG	10:54	UII	13:07	0
166	2.1.2000	MIA	11:11	BOG	14:03	0
167	2.1.2000	MDT	11:38	GLH	13:22	0
168	2.1.2000	LAF	11:42	LWT	13:59	0
169	2.1.2000	ROC	11:43	COD	14:40	0
170	2.1.2000	MLU	11:53	YGX	15:00	0
171	2.1.2000	LAF	11:54	GCM	14:44	0
172	2.1.2000	JNA	12:03	UNI	16:20	0
173	2.1.2000	UNI	12:21	MLU	16:51	0
174	2.1.2000	MDT	12:47	MKE	13:56	0
175	2.1.2000	SDH	12:47	MEM	15:26	0
176	2.1.2000	UNI	12:47	LRM	14:00	0
177	2.1.2000	LNK	12:53	MZF	14:11	0
178	2.1.2000	ROC	12:56	LMM	16:59	0
179	2.1.2000	MKL	12:59	IJX	13:33	0
180	2.1.2000	LWT	13:00	LAF	15:17	0
181	2.1.2000	MLU	13:03	FCA	16:03	0
182	2.1.2000	MKE	13:06	UII	16:37	0
183	2.1.2000	PHX	13:09	DET	16:20	0
184	2.1.2000	FSM	13:16	FCA	15:50	0
185	2.1.2000	PHX	13:17	LAS	13:46	0
186	2.1.2000	OWB	13:19	NZC	14:28	0
187	2.1.2000	OWB	13:25	NZC	14:33	0
188	2.1.2000	MZF	13:31	LAF	15:28	0
189	2.1.2000	FCA	13:32	YXS	14:32	0
190	2.1.2000	IJX	13:36	MKL	14:10	0
191	2.1.2000	NZC	13:38	SDH	15:48	0
192	2.1.2000	DET	13:39	BFL	17:24	0
193	2.1.2000	GCM	13:42	MZF	16:40	0
194	2.1.2000	LNK	13:55	MZF	15:13	0
195	2.1.2000	GLH	14:00	SAN	16:51	0
196	2.1.2000	BOG	14:03	LRM	15:58	0
197	2.1.2000	YXS	14:04	COD	15:46	0
198	2.1.2000	NZC	14:15	MEM	15:21	0
199	2.1.2000	LMM	14:30	ORF	18:26	0
200	2.1.2000	LWT	14:36	GUC	15:41	0
201	2.1.2000	GUC	14:37	LWT	15:43	0
202	2.1.2000	BOG	14:44	MIA	17:36	0
203	2.1.2000	IJX	14:44	OWB	15:09	0
204	2.1.2000	MEM	14:45	MDT	16:16	0
205	2.1.2000	YXS	14:45	SAN	17:34	0
206	2.1.2000	SEA	14:49	IJX	18:00	0
207	2.1.2000	UII	14:52	MKE	18:23	0
208	2.1.2000	SAN	15:05	GLH	17:57	0
209	2.1.2000	GUC	15:10	LWT	16:15	0
210	2.1.2000	MKE	15:10	UII	18:41	0
211	2.1.2000	MZF	15:16	GCM	18:13	0
212	2.1.2000	GLH	15:26	MDT	17:10	0
213	2.1.2000	LMM	15:27	ORF	19:23	0
214	2.1.2000	FSM	15:29	SEA	18:37	0
215	2.1.2000	LWT	15:30	BET	19:47	0
216	2.1.2000	BUR	15:33	SDH	19:52	0
217	2.1.2000	MEM	15:37	SDH	18:16	0
218	2.1.2000	MSN	15:37	BUR	18:47	0
219	2.1.2000	LAS	15:40	PHX	16:09	0
220	2.1.2000	COD	15:51	ORF	19:13	0
221	2.1.2000	DET	15:51	BFL	19:36	0
222	2.1.2000	BOG	16:02	UII	18:15	0
223	2.1.2000	LAF	16:05	GCM	18:55	0
224	2.1.2000	YGX	16:14	MLU	19:22	0
225	2.1.2000	MZF	16:16	LNK	17:34	0
226	2.1.2000	MKE	16:17	MDT	17:26	0
227	2.1.2000	OWB	16:23	NZC	17:32	0
228	2.1.2000	GUC	16:26	LWT	17:32	0
229	2.1.2000	FCA	16:26	FSM	19:00	0
230	2.1.2000	BET	16:28	LWT	20:44	0
231	2.1.2000	BFL	16:46	DET	20:31	0
232	2.1.2000	FCA	16:47	YXS	17:47	0
233	2.1.2000	FCA	16:54	FSM	19:28	0
234	2.1.2000	MKL	16:57	FSM	17:32	0
235	2.1.2000	LWT	17:01	BET	21:17	0
236	2.1.2000	BUR	17:08	MIA	21:33	0
237	2.1.2000	YXS	17:11	COD	18:52	0
238	2.1.2000	GCM	17:16	MZF	20:13	0
239	2.1.2000	MLU	17:17	UNI	21:47	0
240	2.1.2000	NZC	17:19	MEM	18:25	0
241	2.1.2000	BET	17:19	LWT	21:36	0
242	2.1.2000	LWT	17:24	LAF	19:41	0
243	2.1.2000	UII	17:26	BOG	19:39	0
244	2.1.2000	COD	17:27	ORF	20:50	0
245	2.1.2000	MLU	17:37	YGX	20:45	0
246	2.1.2000	LAS	17:38	PHX	18:07	0
247	2.1.2000	GLH	17:39	VLN	21:46	0
248	2.1.2000	MZF	17:42	LNK	19:00	0
249	2.1.2000	DET	17:58	PHX	21:10	0
250	2.1.2000	SAN	18:05	SEA	20:05	0
251	2.1.2000	LAF	18:12	MZF	20:09	0
252	2.1.2000	UNI	18:13	MLU	22:43	0
253	2.1.2000	PHX	18:14	LAS	18:43	0
254	2.1.2000	MEM	18:14	SDH	20:53	0
255	2.1.2000	BFL	18:14	LAS	18:40	0
256	2.1.2000	SAN	18:30	GLH	21:22	0
257	2.1.2000	LMM	18:45	MIA	22:09	0
258	2.1.2000	SDH	18:56	BUR	23:15	0
259	2.1.2000	MKE	19:05	UII	22:36	0
260	2.1.2000	UII	19:13	MKE	22:44	0
261	2.1.2000	SDH	19:19	BUR	23:37	0
262	2.1.2000	SEA	19:28	IJX	22:39	0
263	2.1.2000	IJX	19:37	MKL	20:11	0
264	2.1.2000	MIA	19:38	BUR	0:04	1
265	2.1.2000	LWT	19:41	GUC	20:47	0
266	2.1.2000	BUR	19:49	SDH	0:07	1
267	2.1.2000	GCM	19:54	MZF	22:51	0
268	2.1.2000	BUR	20:23	MSN	23:32	0
269	2.1.2000	LAS	20:24	PHX	20:53	0
270	2.1.2000	LNK	20:38	ROC	22:31	0
271	2.1.2000	PHX	20:55	LAS	21:24	0
272	2.1.2000	SEA	21:05	FSM	0:14	1
273	2.1.2000	LAS	21:15	BFL	21:41	0
274	2.1.2000	MDT	21:32	GLH	23:16	0
275	2.1.2000	BET	21:36	LWT	1:53	1
276	2.1.2000	COD	22:07	YXS	23:48	0
277	2.1.2000	MKE	22:18	MDT	23:26	0
278	2.1.2000	GLH	22:19	VLN	2:26	1
279	2.1.2000	LRM	22:38	MSN	2:35	1
280	2.1.2000	LAS	22:40	PHX	23:09	0
281	2.1.2000	NZC	23:02	OWB	0:10	1
282	2.1.2000	YXS	23:04	SAN	1:53	1
283	2.1.2000	GLH	23:10	SAN	2:02	1
284	2.1.2000	MEM	23:11	NZC	0:16	1
285	2.1.2000	VLN	23:13	OWB	3:29	1
286	2.1.2000	UII	23:20	BFL	3:51	1
287	2.1.2000	MIA	23:21	BUR	3:47	1
288	2.1.2000	PHX	23:35	ORF	3:25	1
289	2.1.2000	MZF	23:40	LNK	0:58	1
290	2.1.2000	MZF	23:42	LNK	1:00	1
291	3.1.2000	ORF	0:00	PHX	3:50	0
292	3.1.2000	UII	0:02	MKE	3:33	0
293	3.1.2000	BOG	0:07	UII	2:20	0
294	3.1.2000	MZF	0:34	LAF	2:31	0
295	3.1.2000	NZC	0:56	OWB	2:04	0
296	3.1.2000	LAF	1:01	MZF	2:58	0
297	3.1.2000	ORF	1:02	COD	4:25	0
298	3.1.2000	LWT	1:08	BET	5:24	0
299	3.1.2000	LNK	1:15	MZF	2:33	0
300	3.1.2000	BUR	1:26	MSN	4:36	0
301	3.1.2000	BET	1:27	LWT	5:43	0
302	3.1.2000	LWT	1:30	LAF	3:48	0
303	3.1.2000	ORF	1:30	PHX	5:20	0
304	3.1.2000	ROC	1:48	COD	4:45	0
305	3.1.2000	YXS	1:48	FCA	2:49	0
306	3.1.2000	ORF	1:58	PHX	5:48	0
307	3.1.2000	FSM	2:00	SEA	5:08	0
308	3.1.2000	SDH	2:03	BUR	6:22	0
309	3.1.2000	BFL	2:05	LAS	2:30	0
310	3.1.2000	SDH	2:10	MEM	4:49	0
311	3.1.2000	PHX	2:10	LAS	2:39	0
312	3.1.2000	OWB	2:16	IJX	2:41	0
313	3.1.2000	YGX	2:21	MKE	4:11	0
314	3.1.2000	MDT	2:23	MKE	3:32	0
315	3.1.2000	BFL	2:26	LAS	2:51	0
316	3.1.2000	LNK	2:32	GUC	3:36	0
317	3.1.2000	LWT	2:59	BET	7:16	0
318	3.1.2000	GUC	3:49	LNK	4:52	0
319	3.1.2000	LAS	4:40	BFL	5:05	0
320	3.1.2000	UNI	9:58	MLU	14:28	0
321	3.1.2000	VLN	10:04	GCM	12:09	0
322	3.1.2000	MIA	11:04	BOG	13:56	0
323	3.1.2000	DET	11:12	YGX	13:16	0
324	3.1.2000	GCM	11:23	VLN	13:28	0
325	3.1.2000	SDH	11:29	MEM	14:08	0
326	3.1.2000	LAF	11:47	MZF	13:44	0
327	3.1.2000	LAF	11:49	GCM	14:39	0
328	3.1.2000	GLH	11:59	VLN	16:06	0
329	3.1.2000	OWB	12:01	NZC	13:10	0
330	3.1.2000	MKE	12:02	YGX	13:53	0
331	3.1.2000	LNK	12:06	MZF	13:24	0
332	3.1.2000	LNK	12:15	GUC	13:18	0
333	3.1.2000	MDT	12:24	MKE	13:32	0
334	3.1.2000	LRM	12:37	UNI	13:50	0
335	3.1.2000	NZC	12:40	SDH	14:51	0
336	3.1.2000	MDT	12:40	GLH	14:24	0
337	3.1.2000	MLU	12:55	FCA	15:56	0
338	3.1.2000	MKE	12:56	YGX	14:46	0
339	3.1.2000	MSN	13:02	LRM	16:58	0
340	3.1.2000	GUC	13:16	MSN	15:05	0
341	3.1.2000	MZF	13:25	GCM	16:22	0
342	3.1.2000	MZF	13:27	LNK	14:45	0
343	3.1.2000	GCM	13:40	MZF	16:37	0
344	3.1.2000	MEM	14:01	NZC	15:07	0
345	3.1.2000	FSM	14:04	SEA	17:12	0
346	3.1.2000	PHX	14:05	DET	17:16	0
347	3.1.2000	MZF	14:06	LAF	16:03	0
348	3.1.2000	MLU	14:08	YGX	17:15	0
349	3.1.2000	GUC	14:09	MSN	15:59	0
350	3.1.2000	YGX	14:10	MKE	16:01	0
351	3.1.2000	MSN	14:15	GUC	16:04	0
352	3.1.2000	MKE	14:16	UII	17:47	0
353	3.1.2000	MEM	14:19	SDH	16:58	0
354	3.1.2000	OWB	14:24	NZC	15:32	0
355	3.1.2000	MKL	14:25	FSM	15:00	0
356	3.1.2000	BUR	14:26	MIA	18:51	0
357	3.1.2000	ORF	14:27	COD	17:50	0
358	3.1.2000	FSM	14:31	FCA	17:04	0
359	3.1.2000	UII	14:33	BOG	16:46	0
360	3.1.2000	MKE	14:37	UII	18:07	0
361	3.1.2000	BFL	14:40	DET	18:25	0
362	3.1.2000	IJX	14:43	OWB	15:08	0
363	3.1.2000	SAN	14:44	SEA	16:43	0
364	3.1.2000	PHX	14:48	ORF	18:38	0
365	3.1.2000	NZC	14:57	OWB	16:05	0
366	3.1.2000	MZF	14:59	LAF	16:56	0
367	3.1.2000	BUR	15:03	MSN	18:13	0
368	3.1.2000	LWT	15:03	GUC	16:09	0
369	3.1.2000	IJX	15:05	OWB	15:30	0
370	3.1.2000	FSM	15:12	FCA	17:46	0
371	3.1.2000	SEA	15:15	IJX	18:25	0
372	3.1.2000	MEM	15:19	NZC	16:25	0
373	3.1.2000	VLN	15:19	OWB	19:35	0
374	3.1.2000	GLH	15:27	SAN	18:19	0
375	3.1.2000	MSN	15:30	GUC	17:20	0
376	3.1.2000	SAN	15:37	SEA	17:37	0
377	3.1.2000	FCA	15:50	YXS	16:50	0
378	3.1.2000	MSN	15:56	GUC	17:45	0
379	3.1.2000	MKE	16:05	MDT	17:14	0
380	3.1.2000	COD	16:06	YXS	17:47	0
381	3.1.2000	BFL	16:28	UII	21:00	0
382	3.1.2000	COD	16:34	YXS	18:15	0
383	3.1.2000	OWB	16:35	VLN	20:51	0
384	3.1.2000	MLU	16:37	UNI	21:07	0
385	3.1.2000	MKE	16:44	UII	20:14	0
386	3.1.2000	SDH	16:47	NZC	18:58	0
387	3.1.2000	FCA	16:52	MLU	19:53	0
388	3.1.2000	BOG	17:05	MIA	19:57	0
389	3.1.2000	OWB	17:10	NZC	18:18	0
390	3.1.2000	BUR	17:20	MIA	21:46	0
391	3.1.2000	OWB	17:30	IJX	17:54	0
392	3.1.2000	BOG	17:32	UII	19:45	0
393	3.1.2000	FSM	17:34	FCA	20:08	0
394	3.1.2000	BET	17:39	LWT	21:56	0
395	3.1.2000	GUC	17:42	MSN	19:32	0
396	3.1.2000	GUC	17:53	LWT	18:59	0
397	3.1.2000	PHX	18:10	DET	21:22	0
398	3.1.2000	FCA	18:11	YXS	19:11	0
399	3.1.2000	YXS	18:41	SAN	21:29	0
400	3.1.2000	SEA	19:00	FSM	22:08	0
401	3.1.2000	YGX	19:04	DET	21:08	0
402	3.1.2000	BUR	19:20	MIA	23:45	0
403	3.1.2000	SEA	19:27	IJX	22:38	0
404	3.1.2000	BET	19:33	LWT	23:50	0
405	3.1.2000	MDT	19:37	GLH	21:20	0
406	3.1.2000	UNI	19:54	LRM	21:07	0
407	3.1.2000	SDH	20:05	MEM	22:44	0
408	3.1.2000	NZC	20:12	MEM	21:18	0
409	3.1.2000	MZF	20:14	LAF	22:11	0
410	3.1.2000	UII	20:16	BOG	22:29	0
411	3.1.2000	LRM	20:23	UNI	21:36	0
412	3.1.2000	VLN	20:40	OWB	0:55	1
413	3.1.2000	YXS	21:38	FCA	22:38	0
414	3.1.2000	MLU	21:44	UNI	2:13	1
415	3.1.2000	LAF	21:45	LWT	0:02	1
416	3.1.2000	UNI	21:47	LRM	23:00	0
417	3.1.2000	FCA	21:49	YXS	22:49	0
418	3.1.2000	NZC	22:09	SDH	0:20	1
419	3.1.2000	COD	22:12	ROC	1:09	1
420	3.1.2000	MSN	22:21	BUR	1:31	1
421	3.1.2000	MIA	22:29	LMM	1:52	1
422	3.1.2000	YGX	22:32	MKE	0:22	1
423	3.1.2000	IJX	22:44	MKL	23:18	0
424	3.1.2000	FCA	22:49	YXS	23:49	0
425	3.1.2000	UII	23:02	BOG	1:15	1
426	3.1.2000	IJX	23:10	OWB	23:35	0
427	3.1.2000	DET	23:22	YGX	1:26	1
428	3.1.2000	YXS	23:42	FCA	0:42	1
429	3.1.2000	LAF	23:45	GCM	2:35	1
430	3.1.2000	MSN	23:56	BUR	3:06	1
431	3.1.2000	LAF	23:57	GCM	2:47	1
432	4.1.2000	SEA	0:08	FSM	3:17	0
433	4.1.2000	LAS	0:16	BFL	0:41	0
434	4.1.2000	GCM	0:27	LAF	3:17	0
435	4.1.2000	FCA	0:42	MLU	3:42	0
436	4.1.2000	UII	0:44	BOG	2:57	0
437	4.1.2000	FSM	0:52	SEA	4:01	0
438	4.1.2000	MKL	0:52	LAS	3:39	0
439	4.1.2000	LWT	1:08	BET	5:24	0
440	4.1.2000	IJX	1:11	SEA	4:21	0
441	4.1.2000	LAS	1:18	BFL	1:44	0
442	4.1.2000	YGX	1:19	MKE	3:10	0
443	4.1.2000	LWT	1:30	GUC	2:36	0
444	4.1.2000	GCM	1:35	MZF	4:32	0
445	4.1.2000	GLH	1:41	MDT	3:24	0
446	4.1.2000	LWT	1:41	LAF	3:58	0
447	4.1.2000	GUC	1:42	LNK	2:46	0
448	4.1.2000	MKE	1:45	YGX	3:35	0
449	4.1.2000	DET	1:49	YGX	3:53	0
450	4.1.2000	YXS	1:53	SAN	4:42	0
451	4.1.2000	OWB	2:26	IJX	2:51	0
452	4.1.2000	OWB	2:45	IJX	3:10	0
453	4.1.2000	SAN	2:59	YXS	5:48	0
454	4.1.2000	PHX	3:01	LAS	3:30	0
455	4.1.2000	YXS	3:30	COD	5:11	0
456	4.1.2000	GUC	3:42	LWT	4:48	0
457	4.1.2000	SAN	3:50	YXS	6:39	0
458	4.1.2000	YXS	4:01	SAN	6:50	0
459	4.1.2000	LAS	4:11	PHX	4:40	0
460	4.1.2000	VLN	9:45	GLH	13:52	0
461	4.1.2000	LRM	10:06	BOG	12:01	0
462	4.1.2000	NZC	10:40	MEM	11:46	0
463	4.1.2000	UNI	10:47	LRM	12:00	0
464	4.1.2000	LAF	11:13	LWT	13:30	0
465	4.1.2000	UNI	11:18	LRM	12:31	0
466	4.1.2000	NZC	11:32	SDH	13:43	0
467	4.1.2000	ROC	11:45	LNK	13:37	0
468	4.1.2000	MEM	11:55	NZC	13:01	0
469	4.1.2000	BOG	11:58	LRM	13:53	0
470	4.1.2000	MEM	12:14	NZC	13:19	0
471	4.1.2000	MIA	12:33	LMM	15:56	0
472	4.1.2000	UII	12:33	BOG	14:46	0
473	4.1.2000	BOG	12:39	MIA	15:31	0
474	4.1.2000	LRM	12:40	UNI	13:53	0
475	4.1.2000	LNK	12:44	MZF	14:02	0
476	4.1.2000	MDT	12:47	GLH	14:31	0
477	4.1.2000	YGX	12:59	MKE	14:50	0
478	4.1.2000	MZF	13:06	LNK	14:24	0
479	4.1.2000	YGX	13:11	MLU	16:19	0
480	4.1.2000	DET	13:20	PHX	16:32	0
481	4.1.2000	NZC	13:23	OWB	14:31	0
482	4.1.2000	PHX	13:23	LAS	13:52	0
483	4.1.2000	MEM	13:27	NZC	14:33	0
484	4.1.2000	OWB	13:28	NZC	14:36	0
485	4.1.2000	BFL	13:30	LAS	13:56	0
486	4.1.2000	MIA	13:30	LMM	16:54	0
487	4.1.2000	NZC	13:38	OWB	14:47	0
488	4.1.2000	MLU	13:43	FCA	16:44	0
489	4.1.2000	YXS	13:55	FCA	14:55	0
490	4.1.2000	MIA	13:58	LMM	17:21	0
491	4.1.2000	BUR	13:58	SDH	18:17	0
492	4.1.2000	ORF	14:00	PHX	17:50	0
493	4.1.2000	LRM	14:01	UNI	15:14	0
494	4.1.2000	LRM	14:01	MSN	17:57	0
495	4.1.2000	GUC	14:03	MSN	15:53	0
496	4.1.2000	LNK	14:08	GUC	15:12	0
497	4.1.2000	DET	14:11	YGX	16:16	0
498	4.1.2000	SAN	14:11	YXS	17:00	0
499	4.1.2000	BOG	14:13	MIA	17:05	0
500	4.1.2000	LNK	14:16	MZF	15:34	0
501	4.1.2000	LWT	14:16	LAF	16:33	0
502	4.1.2000	LAS	14:23	MKL	17:10	0
503	4.1.2000	YXS	14:34	FCA	15:34	0
504	4.1.2000	LAF	14:38	GCM	17:28	0
505	4.1.2000	GLH	14:44	SAN	17:36	0
506	4.1.2000	FCA	14:52	FSM	17:26	0
507	4.1.2000	YGX	14:53	MLU	18:00	0
508	4.1.2000	UII	14:54	BOG	17:07	0
509	4.1.2000	SEA	15:04	FSM	18:12	0
510	4.1.2000	SAN	15:08	SEA	17:08	0
511	4.1.2000	OWB	15:08	IJX	15:33	0
512	4.1.2000	LMM	15:10	ROC	19:13	0
513	4.1.2000	BOG	15:13	MIA	18:05	0
